new_ID	chr	distToTelomeres	distToCentromeres	distToCenter
PF3D7_0707200	chr7	0.328037063863	0.375917339375	0.252705895446
PF3D7_0707300	chr7	0.342624621812	0.344479558568	0.250968286014
PF3D7_0707400	chr7	0.323250523994	0.357528307135	0.242311254359
PF3D7_0707500	chr7	0.293297009101	0.386185424251	0.235555986954
PF3D7_0707600	chr7	0.294711090175	0.376466795112	0.23500770724
PF3D7_0707700	chr7	0.303306092919	0.357509356963	0.237229560744
PF3D7_0707800	chr7	0.285582728946	0.344917211581	0.224248050607
PF3D7_0707900	chr7	0.256109963504	0.341278108397	0.206501366412
PF3D7_0708000	chr7	0.231561410568	0.340271716879	0.194019441245
PF3D7_0708100	chr7	0.227332849229	0.346687222027	0.194096689178
PF3D7_0708200	chr7	0.237527652644	0.357819553246	0.202550732581
PF3D7_0708300	chr7	0.248770096364	0.369652618559	0.212349032298
PF3D7_0708400	chr7	0.266640753289	0.37751189907	0.224061803358
PF3D7_0708500	chr7	0.281236731036	0.369379317034	0.228120874551
PF3D7_0708600	chr7	0.292703606653	0.363558527661	0.232100431008
PF3D7_0708700	chr7	0.296733483622	0.359654146338	0.233676837759
PF3D7_0708800	chr7	0.276711712574	0.347669507034	0.228043266879
PF3D7_0708900	chr7	0.267242247722	0.342515360747	0.227073050283
PF3D7_0709000	chr7	0.268724702468	0.355417017354	0.240481548592
PF3D7_0709100	chr7	0.281671929497	0.380823386767	0.262881994359
PF3D7_0709200	chr7	0.27743455562	0.388512098924	0.265328489439
PF3D7_0709300	chr7	0.246630579245	0.393780377665	0.253363320039
PF3D7_0709400	chr7	0.231750273798	0.403552434965	0.251901996143
PF3D7_0709500	chr7	0.241276679975	0.407767982714	0.257830687832
PF3D7_0709600	chr7	0.246088429402	0.410067993463	0.261199238473
PF3D7_0709700	chr7	0.223044102804	0.401555944996	0.251612128309
PF3D7_0709800	chr7	0.209462575454	0.397202225058	0.247092709544
PF3D7_0709900	chr7	0.192023837079	0.39116729236	0.242754581438
PF3D7_0710000	chr7	0.229940052494	0.378206262383	0.252096838197
PF3D7_0710100	chr7	0.257957130865	0.360338486059	0.260590773852
PF3D7_0710200	chr7	0.230630906758	0.355314436582	0.245508798761
PF3D7_0710300	chr7	0.212690352119	0.35143010706	0.234855179502
PF3D7_0710400	chr7	0.219472810771	0.345803757529	0.233709742888
PF3D7_0710500	chr7	0.224770977743	0.341518796441	0.23300829067
PF3D7_0710600	chr7	0.231102879138	0.33651999079	0.232387963546
PF3D7_0710700	chr7	0.240428825028	0.329393967803	0.231896415817
PF3D7_0710800	chr7	0.235936966853	0.329759773711	0.232578084976
PF3D7_0710900	chr7	0.229558489223	0.330817519812	0.233998388338
PF3D7_0711000	chr7	0.219592162286	0.33345406614	0.237584753589
PF3D7_0711100	chr7	0.215292140573	0.33959783737	0.243765048317
PF3D7_0711200	chr7	0.223879834869	0.352803033519	0.2542785819
PF3D7_0711300	chr7	0.231117490147	0.362800624827	0.262685858708
PF3D7_0711400	chr7	0.236789907943	0.370187916027	0.269092789612
PF3D7_0711500	chr7	0.206471023764	0.375138455649	0.259639798854
PF3D7_0711600	chr7	0.190866803684	0.378135102024	0.255789558841
PF3D7_0711700	chr7	0.182943012974	0.380571275491	0.264757516692
PF3D7_0711800	chr7	0.203190404784	0.382808614524	0.286566864054
PF3D7_0711900	chr7	0.193020830433	0.391994322129	0.285419246585
PF3D7_0712000	chr7	0.172356041142	0.413619916268	0.285429748938
PF3D7_0712100	chr7	0.148033441669	0.418712148178	0.279811754589
PF3D7_0712200	chr7	0.140461873591	0.419873855718	0.278227259689
PF3D7_0712300	chr7	0.15776117942	0.409395722113	0.281877656704
PF3D7_0712400	chr7	0.173844580383	0.400275346203	0.288904051811
PF3D7_0712500	chr7	0.157666279974	0.406320480946	0.288771209012
PF3D7_0712600	chr7	0.135570840453	0.415010154285	0.280931297201
PF3D7_0712700	chr7	0.154152380089	0.393479741963	0.278981310087
PF3D7_0712800	chr7	0.178474172646	0.376591038624	0.280835613641
PF3D7_0712900	chr7	0.195646916454	0.376022075003	0.281513443278
PF3D7_0713000	chr7	0.202912821772	0.381381843461	0.278954265976
PF3D7_0713100	chr7	0.210395449324	0.36670370986	0.275265818003
PF3D7_0713200	chr7	0.213952917642	0.360524879029	0.274025219602
PF3D7_0713300	chr7	0.220688306508	0.349802548941	0.272339370685
PF3D7_0713400	chr7	0.229826359585	0.338364834671	0.270781379022
PF3D7_0713500	chr7	0.237162247905	0.333716602899	0.269388991202
PF3D7_0713600	chr7	0.247303151459	0.328094705049	0.268283444299
PF3D7_0713700	chr7	0.255424592124	0.323263867486	0.267504915359
PF3D7_0713800	chr7	0.253203834958	0.315896795518	0.263046265166
PF3D7_0713900	chr7	0.249270220571	0.293483110745	0.250957915297
PF3D7_0714000	chr7	0.253702171639	0.259208768289	0.210919640171
PF3D7_0714100	chr7	0.250596767713	0.276292902718	0.222112310604
PF3D7_0714200	chr7	0.250396448053	0.292932830619	0.234384760949
PF3D7_0714300	chr7	0.270077139788	0.278865280452	0.232193667638
PF3D7_0714400	chr7	0.281292366061	0.271062739988	0.231927706982
PF3D7_0714500	chr7	0.28908236647	0.262075905747	0.231097906068
PF3D7_0714600	chr7	0.298714428653	0.251337842205	0.230708186309
PF3D7_0714700	chr7	0.304623137542	0.244942739093	0.2307995925
PF3D7_0714800	chr7	0.307223631941	0.242172587529	0.230915981634
PF3D7_0714900	chr7	0.309711929931	0.240685214049	0.232522006535
PF3D7_0715000	chr7	0.310733239465	0.243478769225	0.237376856256
PF3D7_0715100	chr7	0.311626437588	0.245799989346	0.241314497362
PF3D7_0715200	chr7	0.316776773358	0.25777376129	0.260512645701
PF3D7_0715300	chr7	0.308887791475	0.262730210816	0.264653754459
PF3D7_0715400	chr7	0.298530342679	0.260044796191	0.257148920999
PF3D7_0715500	chr7	0.293272894826	0.258940744934	0.25347184333
PF3D7_0715600	chr7	0.284654787453	0.257543094462	0.247663910964
PF3D7_0715700	chr7	0.284699375862	0.259117551912	0.246767950847
PF3D7_0715800	chr7	0.285553415108	0.260411191903	0.246725851505
PF3D7_0715900	chr7	0.287977932287	0.263935650207	0.247007122241
PF3D7_0716000	chr7	0.297566368795	0.261244255232	0.248588890582
PF3D7_0716100	chr7	0.31227625683	0.252122632398	0.251515553636
PF3D7_0716200	chr7	0.321192393143	0.244595956366	0.253977233186
PF3D7_0716300	chr7	0.313896582598	0.24074578744	0.253555415119
PF3D7_0716400	chr7	0.310174584489	0.239324148335	0.254144678719
PF3D7_0716500	chr7	0.31013350998	0.238465333611	0.255772920727
PF3D7_0716600	chr7	0.322075953035	0.238099028355	0.260633870236
PF3D7_0716700	chr7	0.335949041295	0.239345245676	0.267378629898
PF3D7_0716800	chr7	0.34878411316	0.241087178456	0.274195390377
PF3D7_0716900	chr7	0.344897691285	0.218103841597	0.264485446764
PF3D7_0717000	chr7	0.343692943569	0.202172092021	0.259289464896
PF3D7_0717100	chr7	0.347207878512	0.189451155822	0.258283836293
PF3D7_0717200	chr7	0.358184858623	0.192796475293	0.265703457706
PF3D7_0717300	chr7	0.376797214315	0.201501418853	0.279582836766
PF3D7_0717400	chr7	0.389764111938	0.210366422302	0.290636031508
PF3D7_0717500	chr7	0.371264704442	0.213558335833	0.284675516218
PF3D7_0717600	chr7	0.352243213501	0.220684812969	0.280910662434
PF3D7_0717700	chr7	0.355959827335	0.220106874291	0.285455949029
PF3D7_0717800	chr7	0.373627688222	0.213982122844	0.293919386167
PF3D7_0717900	chr7	0.386489774555	0.209064090342	0.301381677204
PF3D7_0718000	chr7	0.394159828092	0.194698554914	0.30884376385
PF3D7_0718100	chr7	0.434681163302	0.172791331061	0.319460767327
PF3D7_0718200	chr7	0.433921231096	0.164824502215	0.318657811637
PF3D7_0718300	chr7	0.413078453491	0.163700980349	0.306961503355
PF3D7_0718400	chr7	0.381944726755	0.174222162089	0.287993840629
PF3D7_0718500	chr7	0.385937985855	0.170601859252	0.287521430311
PF3D7_0718600	chr7	0.395472819961	0.164235269571	0.288578397353
PF3D7_0718700	chr7	0.403496009448	0.160070289013	0.290079404546
PF3D7_0718800	chr7	0.4009075892	0.164907177787	0.289784662688
PF3D7_0718900	chr7	0.393982873798	0.17388406302	0.288953582829
PF3D7_0719000	chr7	0.387588530807	0.18254000258	0.288527648982
PF3D7_0719100	chr7	0.383930972142	0.187653751023	0.288440474979
PF3D7_0719200	chr7	0.376232091141	0.198827156315	0.288659985237
PF3D7_0719300	chr7	0.382172643346	0.196479362554	0.285489645119
PF3D7_0719400	chr7	0.399654541781	0.189877758824	0.283691933831
PF3D7_0719500	chr7	0.407628701384	0.196362894348	0.287650886628
PF3D7_0719600	chr7	0.407620924354	0.205940173912	0.292248575582
PF3D7_0719700	chr7	0.407791807238	0.214012870711	0.296310531132
PF3D7_0719800	chr7	0.406184599235	0.215146893916	0.297240587945
PF3D7_0719900	chr7	0.395840680274	0.204989060437	0.294972055856
PF3D7_0720000	chr7	0.398444863079	0.193438534967	0.283145405735
PF3D7_0720100	chr7	0.400321587987	0.191683237425	0.280416731851
PF3D7_0720200	chr7	0.403055684573	0.189925048889	0.277175261389
PF3D7_0720300	chr7	0.405033341191	0.189115441229	0.275253814453
PF3D7_0720400	chr7	0.405713027623	0.18903847104	0.269435408625
PF3D7_0720500	chr7	0.387016149424	0.193807944497	0.264561055585
PF3D7_0720600	chr7	0.376789560091	0.198040676585	0.262929531533
PF3D7_0720700	chr7	0.35393597696	0.218778504107	0.264807839638
PF3D7_0720800	chr7	0.363117905078	0.2297933919	0.270830896277
PF3D7_0720900	chr7	0.366518139216	0.233939893424	0.273295039682
PF3D7_0721000	chr7	0.393901140865	0.233841645768	0.289203113187
PF3D7_0721100	chr7	0.399257140485	0.236114910366	0.291632310641
PF3D7_0721200	chr7	0.391436501796	0.23825404305	0.286291970637
PF3D7_0721300	chr7	0.380561613836	0.240661383057	0.278415986161
PF3D7_0721400	chr7	0.393121500542	0.224708386051	0.279118708667
PF3D7_0721500	chr7	0.40128355327	0.215142217642	0.280311773112
PF3D7_0721600	chr7	0.408963330548	0.20668244049	0.281905375633
PF3D7_0721700	chr7	0.4149496131	0.214210120083	0.28295424458
PF3D7_0721800	chr7	0.415830555638	0.226153354603	0.283567647948
PF3D7_0721900	chr7	0.416620125897	0.233340159126	0.284329650269
PF3D7_0722000	chr7	0.418241995445	0.244742194872	0.286092933922
PF3D7_0722100	chr7	0.414951731809	0.253364846729	0.286550285756
PF3D7_0722200	chr7	0.404817463599	0.258297731231	0.285053724261
PF3D7_0722300	chr7	0.391859296511	0.266024067247	0.28429215686
PF3D7_0722400	chr7	0.386274720619	0.262784514118	0.280361016031
PF3D7_0722500	chr7	0.387790693967	0.255503908714	0.276864475358
PF3D7_0722600	chr7	0.389854994652	0.246696356167	0.272864400252
PF3D7_0722700	chr7	0.392287739881	0.237490373892	0.268968659217
PF3D7_0722800	chr7	0.390343632534	0.238274100089	0.26728687227
PF3D7_0722900	chr7	0.380331953949	0.255980315693	0.268806287733
PF3D7_0723000	chr7	0.370921955611	0.274679657756	0.272010521534
PF3D7_0723100	chr7	0.364594710695	0.288768350916	0.275424645847
PF3D7_0723200	chr7	0.357769558655	0.305905663127	0.280644928557
PF3D7_0723300	chr7	0.373754073282	0.298882735296	0.287286518366
PF3D7_0723400	chr7	0.39183318446	0.291879042531	0.29569321313
PF3D7_0723500	chr7	0.400082748727	0.289986536009	0.298219659414
PF3D7_0723600	chr7	0.396369851279	0.292326894498	0.294385538621
PF3D7_0723700	chr7	0.391133835529	0.296005887857	0.289026877736
PF3D7_0723800	chr7	0.374215472926	0.294733936387	0.281475748449
PF3D7_0723900	chr7	0.359651420961	0.286778081575	0.286785115213
PF3D7_0724000	chr7	0.347695245386	0.28092343454	0.281139316818
PF3D7_0724100	chr7	0.335428251961	0.278617728406	0.27379344006
PF3D7_0724200	chr7	0.316939855356	0.285471439939	0.265413512003
PF3D7_0724300	chr7	0.30963443813	0.288499333441	0.262407311394
PF3D7_0724400	chr7	0.304481695119	0.291571120489	0.260732579088
PF3D7_0724500	chr7	0.309416974414	0.295954776434	0.265287725651
PF3D7_0724600	chr7	0.324096365891	0.30919597847	0.279075383366
PF3D7_0724700	chr7	0.363149901952	0.28866467901	0.287434861209
PF3D7_0724800	chr7	0.353780032894	0.286594448928	0.28398743046
PF3D7_0724900	chr7	0.336763402705	0.303717214131	0.284071988188
PF3D7_0725000	chr7	0.367768362043	0.305970316407	0.28958014891
PF3D7_0725100	chr7	0.378434688646	0.306954192514	0.292889362309
PF3D7_0725200	chr7	0.372427923739	0.304235685328	0.290695832419
PF3D7_0725300	chr7	0.368983559424	0.302781445034	0.289560602703
PF3D7_0725400	chr7	0.364909359477	0.321787876345	0.280645868626
PF3D7_0725500	chr7	0.364820301669	0.329409951129	0.279022025715
PF3D7_0725600	chr7	0.361908533627	0.335422222656	0.276517506384
PF3D7_0725700	chr7	0.357257893735	0.330226948916	0.274818855285
PF3D7_0725800	chr7	0.35630000547	0.329153686371	0.274511808598
PF3D7_0725900	chr7	0.355655362609	0.328429886567	0.274313719265
PF3D7_0726000	chr7	0.348879791974	0.320792812488	0.272743680752
PF3D7_0726100	chr7	0.329760449655	0.30633553017	0.273372752325
PF3D7_0726200	chr7	0.295084247998	0.32402235977	0.268476483371
PF3D7_0726300	chr7	0.295232185323	0.333530875974	0.270154086042
PF3D7_0726400	chr7	0.346080755836	0.356430557726	0.289994927009
PF3D7_0726500	chr7	0.329540178308	0.364926159177	0.290041079111
PF3D7_0726600	chr7	0.342696335171	0.33482118621	0.274689122963
PF3D7_0726700	chr7	0.348960338691	0.32840924663	0.272186319471
PF3D7_0726800	chr7	0.349083398828	0.326501788684	0.271060849855
PF3D7_0726900	chr7	0.335938808249	0.326272410257	0.267959737039
PF3D7_0727000	chr7	0.318106670094	0.327603604205	0.265552052429
PF3D7_0727100	chr7	0.292785168502	0.333373349994	0.266489976025
PF3D7_0727200	chr7	0.285710241359	0.342700805066	0.267926054952
PF3D7_0727300	chr7	0.281381255775	0.350760845985	0.26926105444
PF3D7_0727400	chr7	0.278143209616	0.357168022226	0.270541799403
PF3D7_0727500	chr7	0.283622986341	0.355291401368	0.270339795637
PF3D7_0727600	chr7	0.302320353877	0.344581463361	0.269834880197
PF3D7_0727700	chr7	0.321628813621	0.335317760466	0.271466067776
PF3D7_0727800	chr7	0.323760601245	0.354597259928	0.276827533089
PF3D7_0727900	chr7	0.300337781764	0.380071792737	0.277005800279
PF3D7_0728000	chr7	0.273115059193	0.379000339665	0.268085844499
PF3D7_0728100	chr7	0.285242232712	0.366385957767	0.275618399019
PF3D7_0728200	chr7	0.299968500608	0.386881446598	0.274352954105
PF3D7_0728300	chr7	0.302359672026	0.392277716878	0.274702827643
PF3D7_0728400.1	chr7	0.299520228982	0.390695205094	0.273354519659
PF3D7_0728400.2	chr7	0.299520228982	0.390695205094	0.273354519659
PF3D7_0728500	chr7	0.296147529702	0.388237973049	0.271923881173
PF3D7_0728600	chr7	0.281888728547	0.378042046182	0.266916139508
PF3D7_0728700	chr7	0.2922693322	0.368004069426	0.26126430929
PF3D7_0728800	chr7	0.316725453254	0.363065675225	0.259879053425
PF3D7_0728900	chr7	0.330279075095	0.361884765313	0.261119689445
PF3D7_0729000	chr7	0.332523125457	0.367165401704	0.263671218348
PF3D7_0729100	chr7	0.318716778814	0.386932489298	0.270625188865
PF3D7_0729200	chr7	0.304138665321	0.376614154535	0.263872703071
PF3D7_0729300	chr7	0.29800918505	0.364787734496	0.258098413443
PF3D7_0729400	chr7	0.29076122494	0.348759273568	0.251598154324
PF3D7_0729500	chr7	0.291387000041	0.347883136777	0.251058652418
PF3D7_0729600	chr7	0.295212326228	0.353637995196	0.252942611867
PF3D7_0729700	chr7	0.298522594819	0.35842243368	0.254763377961
PF3D7_0729800	chr7	0.30335304142	0.365450618789	0.257765786073
PF3D7_0729900	chr7	0.270768003334	0.395704972758	0.264680666687
PF3D7_0730000	chr7	0.257129981724	0.375738650312	0.245157053233
PF3D7_0730100	chr7	0.254493640187	0.369002264615	0.239300606188
PF3D7_0730200	chr7	0.249850907263	0.368489999014	0.227084299081
PF3D7_0730300	chr7	0.26104565352	0.389299220625	0.234673570898
PF3D7_0730400	chr7	0.28088026618	0.408424959572	0.266322503094
PF3D7_0730500	chr7	0.267444910923	0.410278463555	0.255887393941
PF3D7_0730600	chr7	0.23131615282	0.403592754918	0.229003507119
PF3D7_0730700	chr7	0.224333688694	0.401321438313	0.22404487413
PF3D7_0730800.1	chr7	0.204020300816	0.395382677699	0.210325824703
PF3D7_0730800.2	chr7	0.204020300816	0.395382677699	0.210325824703
PF3D7_0730900	chr7	0.200468022258	0.395738099922	0.218139008573
PF3D7_0731000	chr7	0.228666675344	0.406439605143	0.249800312158
PF3D7_0731100	chr7	0.222097914559	0.419878649462	0.253416636025
PF3D7_0731200	chr7	0.216772373058	0.426521255884	0.253561333829
PF3D7_0731300	chr7	0.202705479397	0.407998930268	0.246398372121
PF3D7_0731400	chr7	0.198010989083	0.394036088618	0.244266441989
PF3D7_0731500	chr7	0.181299245229	0.417047217497	0.245450744389
PF3D7_0731600	chr7	0.17075428384	0.435492835596	0.254932988069
PF3D7_0731700	chr7	0.170366416071	0.434745280494	0.258702166294
PF3D7_0731800	chr7	0.155157124818	0.439041195261	0.260524876321
PF3D7_0731900	chr7	0.144751463511	0.442660072079	0.260053093666
PF3D7_0732000	chr7	0.137554697694	0.444551456854	0.261457137636
PF3D7_0732100	chr7	0.136298392574	0.443737054331	0.264528357179
PF3D7_0732200	chr7	0.135474699562	0.442920602576	0.268945144321
PF3D7_0732300	chr7	0.127384058273	0.443084248461	0.273250397321
PF3D7_0732400	chr7	0.114863080636	0.444559170808	0.271286225482
PF3D7_0732500	chr7	0.10167687705	0.446556882753	0.26988328866
PF3D7_0732600	chr7	0.0893414140885	0.447615611333	0.264902085726
PF3D7_0732700	chr7	0.0831937235762	0.447537873785	0.259351820846
PF3D7_0732800	chr7	0.0787730185604	0.447634056119	0.255055606263
PF3D7_0732900	chr7	0.0720462028485	0.44820578597	0.247368519438
PF3D7_0733000	chr7	0.0967637760751	0.465284759031	0.262906804872
PF3D7_0800100	chr8	0.046824430773	0.446200610722	0.243152422423
PF3D7_0800200	chr8	0.0702652909443	0.44404456499	0.241078258352
PF3D7_0800300	chr8	0.0929950418734	0.403395740834	0.213093896677
PF3D7_0800400	chr8	0.0893328916422	0.404279290726	0.219923482905
PF3D7_0800500	chr8	0.0703726674319	0.435695050058	0.24262756552
PF3D7_0800600	chr8	0.0596189082482	0.451023011425	0.249600664168
PF3D7_0800700	chr8	0.0800383745184	0.40032469164	0.185312912861
PF3D7_0800800	chr8	0.0504902590213	0.41063726996	0.202868980404
PF3D7_0800900	chr8	0.0671220653712	0.395869858918	0.188286891817
PF3D7_0801000	chr8	0.0822128359286	0.382604897831	0.17537425536
PF3D7_0801100	chr8	0.116685107899	0.349928675762	0.143377135405
PF3D7_0801200	chr8	0.133750151413	0.3329265597	0.126528245641
PF3D7_0801300	chr8	0.130776385193	0.331191969472	0.129738522225
PF3D7_0801400	chr8	0.124353836786	0.334986974302	0.13934221351
PF3D7_0801500	chr8	0.119387213689	0.340412324866	0.15214120063
PF3D7_0801600	chr8	0.117700976606	0.344948577765	0.162183067997
PF3D7_0801700	chr8	0.120630779671	0.336163087607	0.165617259858
PF3D7_0801800	chr8	0.134566097419	0.329772348119	0.173511587287
PF3D7_0801900	chr8	0.125524497459	0.334451452588	0.166385482191
PF3D7_0802000	chr8	0.158775054609	0.303763622393	0.167502128554
PF3D7_0802100	chr8	0.158947421214	0.304401729495	0.175752968069
PF3D7_0802200	chr8	0.175408440342	0.294124879716	0.182757814112
PF3D7_0802300	chr8	0.188886798897	0.288376845748	0.187374712155
PF3D7_0802400	chr8	0.201246911484	0.278957770277	0.183909879631
PF3D7_0802500	chr8	0.207577060474	0.269792409475	0.175018669544
PF3D7_0802600	chr8	0.212884270229	0.256744098016	0.17443660447
PF3D7_0802700	chr8	0.217560081373	0.256530120517	0.191159316702
PF3D7_0802800	chr8	0.219817626723	0.255231854729	0.192774493487
PF3D7_0802900	chr8	0.220890112813	0.253948682697	0.191445947805
PF3D7_0803000	chr8	0.222265459486	0.253109075364	0.190674968147
PF3D7_0803100	chr8	0.223282380545	0.252215487934	0.188140549422
PF3D7_0803200	chr8	0.215806012952	0.251136287635	0.174345733372
PF3D7_0803300	chr8	0.210509726233	0.251497247929	0.163121298386
PF3D7_0803400	chr8	0.225981511998	0.240516107364	0.174518224043
PF3D7_0803500	chr8	0.25504286775	0.226297624093	0.201003758753
PF3D7_0803600	chr8	0.258764621088	0.226794801445	0.189947841222
PF3D7_0803700	chr8	0.263817845767	0.224688749636	0.186285510448
PF3D7_0803800	chr8	0.265766598923	0.218511382086	0.186431294264
PF3D7_0803900	chr8	0.269045174408	0.210566314734	0.187540985734
PF3D7_0804000	chr8	0.273655836766	0.20224536423	0.190089536979
PF3D7_0804100	chr8	0.273058587615	0.203190391615	0.189715050716
PF3D7_0804200	chr8	0.274535122859	0.20091135073	0.190661195892
PF3D7_0804300	chr8	0.280399638745	0.201626896921	0.19645525828
PF3D7_0804400	chr8	0.287110055465	0.205532883159	0.2038456794
PF3D7_0804500	chr8	0.316067082158	0.190143039891	0.233686471249
PF3D7_0804600	chr8	0.350734427733	0.174148696128	0.238837159596
PF3D7_0804700	chr8	0.350677072152	0.157689422005	0.230568836151
PF3D7_0804800	chr8	0.3490200952	0.141471367381	0.222586462295
PF3D7_0804900	chr8	0.348805347836	0.135528254192	0.219996503574
PF3D7_0805000	chr8	0.360333754361	0.131395067472	0.234129639149
PF3D7_0805100	chr8	0.37475188265	0.128768867936	0.251639195824
PF3D7_0805200	chr8	0.384816422758	0.128610313655	0.262846714391
PF3D7_0805300	chr8	0.385196659351	0.133380739084	0.256713908875
PF3D7_0805400	chr8	0.373632902414	0.157001273642	0.240392085569
PF3D7_0805500	chr8	0.360740267628	0.16579275748	0.230490661514
PF3D7_0805600	chr8	0.333730768333	0.178941255492	0.213566596466
PF3D7_0805700	chr8	0.311777169751	0.185162151908	0.205697907031
PF3D7_0805800	chr8	0.29495745072	0.201220152559	0.205463301103
PF3D7_0805900	chr8	0.299479027207	0.206040428144	0.20933678258
PF3D7_0806000	chr8	0.308124278435	0.215719985651	0.217551520213
PF3D7_0806100	chr8	0.312928100447	0.227828408227	0.225493792655
PF3D7_0806200	chr8	0.300883750285	0.238768997847	0.225229137449
PF3D7_0806300	chr8	0.285709633375	0.253496048954	0.226333115096
PF3D7_0806400	chr8	0.27992166928	0.25486463206	0.213463792466
PF3D7_0806500	chr8	0.277579298743	0.255844507405	0.207471613832
PF3D7_0806600	chr8	0.274101603181	0.257330322518	0.192762986971
PF3D7_0806700	chr8	0.285261291411	0.240838186748	0.174004790724
PF3D7_0806800	chr8	0.276730244935	0.240630169381	0.149533130062
PF3D7_0806900	chr8	0.264538406247	0.246974763703	0.129810623267
PF3D7_0807000	chr8	0.256105596249	0.249241237014	0.120699899026
PF3D7_0807100	chr8	0.243607513249	0.248981216531	0.1155560801
PF3D7_0807200	chr8	0.228983665296	0.250296800963	0.112545813076
PF3D7_0807300	chr8	0.218375292773	0.259021152375	0.118394622635
PF3D7_0807400	chr8	0.212915959896	0.273625502989	0.131117137412
PF3D7_0807500	chr8	0.209246165487	0.288278969089	0.144845811583
PF3D7_0807600	chr8	0.205662130865	0.304208219631	0.162811005267
PF3D7_0807700	chr8	0.200139502757	0.303441208946	0.173045534614
PF3D7_0807800	chr8	0.19769533835	0.303640732856	0.180193239446
PF3D7_0807900	chr8	0.199376875596	0.310221566958	0.179849687765
PF3D7_0808000	chr8	0.203911568588	0.320442695155	0.180619534173
PF3D7_0808100	chr8	0.211424927428	0.331554989707	0.188115130178
PF3D7_0808200	chr8	0.214159367336	0.331002397672	0.199421363906
PF3D7_0808300	chr8	0.207923607531	0.337078457771	0.208742013926
PF3D7_0808400	chr8	0.193844874967	0.346693778381	0.209881511456
PF3D7_0808500	chr8	0.168925217542	0.36490031284	0.214568892783
PF3D7_0808600	chr8	0.143922495776	0.391695231525	0.220648735659
PF3D7_0808700	chr8	0.162278056122	0.399720366501	0.222099505958
PF3D7_0808800	chr8	0.19831657102	0.392231166707	0.227945952022
PF3D7_0808900	chr8	0.189041451386	0.388433216439	0.222607578968
PF3D7_0809000	chr8	0.183908604162	0.386417865691	0.219786958758
PF3D7_0809100	chr8	0.152996338057	0.381798935898	0.204811184531
PF3D7_0809200	chr8	0.0978025698036	0.389742709777	0.188811943039
PF3D7_0809300	chr8	0.106596023797	0.394866533914	0.185941833257
PF3D7_0809400	chr8	0.11658953929	0.397268284619	0.185954498104
PF3D7_0809500	chr8	0.125449578765	0.399612163754	0.186657877878
PF3D7_0809600	chr8	0.151834240543	0.366846031064	0.150239804959
PF3D7_0809700	chr8	0.116651348619	0.386243884303	0.162727700543
PF3D7_0809800	chr8	0.104687169491	0.385734528844	0.159985375075
PF3D7_0809900	chr8	0.0934369838916	0.38438571543	0.157708886953
PF3D7_0810000	chr8	0.123054478769	0.35390595235	0.12893965309
PF3D7_0810100	chr8	0.133035177522	0.344272396733	0.120181702859
PF3D7_0810200	chr8	0.136142254379	0.343717586907	0.115977937359
PF3D7_0810300	chr8	0.129947877859	0.356815714259	0.120500392344
PF3D7_0810400	chr8	0.119270850931	0.38146746909	0.137183200119
PF3D7_0810500	chr8	0.113454987859	0.390516713227	0.146729275313
PF3D7_0810600	chr8	0.116760938447	0.404201887484	0.163896281291
PF3D7_0810700	chr8	0.135283818375	0.394207486558	0.157651870071
PF3D7_0810800	chr8	0.150754062099	0.387210206171	0.155103293972
PF3D7_0810900.1	chr8	0.165299975336	0.379646489665	0.150278715516
PF3D7_0810900.2	chr8	0.165299975336	0.379646489665	0.150278715516
PF3D7_0811000	chr8	0.19052274201	0.361636284333	0.129306497536
PF3D7_0811100	chr8	0.209364337131	0.349721037729	0.116675662886
PF3D7_0811200	chr8	0.214641022243	0.346446539754	0.109226165405
PF3D7_0811300	chr8	0.157815259635	0.383452949921	0.133059216238
PF3D7_0811400	chr8	0.133896637776	0.392090186775	0.136793591886
PF3D7_0811500	chr8	0.128739123167	0.398042342206	0.14473661326
PF3D7_0811600	chr8	0.144657058516	0.387148145055	0.128261842596
PF3D7_0811700	chr8	0.174317856139	0.369439900876	0.105114215837
PF3D7_0811800	chr8	0.177832288571	0.359152570769	0.101814769577
PF3D7_0811900	chr8	0.186507934845	0.347602130452	0.105054588734
PF3D7_0812000	chr8	0.195722440793	0.341973372372	0.114163276556
PF3D7_0812100	chr8	0.194177879533	0.398486555959	0.158033764528
PF3D7_0812200	chr8	0.212705791376	0.393050782642	0.150737035204
PF3D7_0812220	chr8	0.205532019397	0.402812308898	0.160172622723
PF3D7_0812300	chr8	0.223454183308	0.379740891619	0.138415780188
PF3D7_0812400	chr8	0.219871051922	0.37785028069	0.132245453911
PF3D7_0812500	chr8	0.189419793004	0.396556203569	0.1389517037
PF3D7_0812600	chr8	0.172221331624	0.409500767611	0.147328969812
PF3D7_0812700	chr8	0.184306173796	0.398826701718	0.135793274138
PF3D7_0812800	chr8	0.1909644271	0.393251797272	0.12996093146
PF3D7_0812900	chr8	0.208865991422	0.379173218704	0.116143253274
PF3D7_0813000	chr8	0.208813502404	0.362616184102	0.094484125455
PF3D7_0813100	chr8	0.195133625051	0.353372719954	0.0830022085007
PF3D7_0813200	chr8	0.193387607799	0.349314319155	0.0835117328583
PF3D7_0813300	chr8	0.2131122637	0.349606073549	0.0791728775276
PF3D7_0813400	chr8	0.227674584605	0.350680556565	0.0797530109338
PF3D7_0813500	chr8	0.238574552672	0.376415865248	0.105984874496
